MCI	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	detalhe
908684202	926868985	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	926868985 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
908897443	6125	126043010	133069210	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6125 - 126043010 - 133069210 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
909127321	111702187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	111702187 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
909189341	21144635	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	21144635 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
909279343	432810728	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	432810728 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
909495220	154502618	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	154502618 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
910961160	57533124	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57533124 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
911234235	707300341	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	707300341 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
911241403	38547558	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	38547558 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
911306600	107784853	137210993	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	107784853 - 137210993 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
911540747	597700469	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	597700469 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
912617669	422701683	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	422701683 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
912695154	112961461	577300509	975198173	975260998	975301798	975889265	988637654	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	112961461 - 577300509 - 975198173 - 975260998 - 975301798 - 975889265 - 988637654 - nan - nan - nan - nan - nan - nan - nan
913030286	105997658	107857774	953294127	975804559	975915461	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	105997658 - 107857774 - 953294127 - 975804559 - 975915461 - nan - nan - nan - nan - nan - nan - nan - nan - nan
913161654	57509880	57525099	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57509880 - 57525099 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
913557670	77658	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	77658 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
913565966	3241657	111573881	113581932	966411452	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3241657 - 111573881 - 113581932 - 966411452 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
913649975	94391607	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	94391607 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914205742	66812	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	66812 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914425677	703602624	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	703602624 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914603656	825600815	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	825600815 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914923077	57077348	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57077348 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914938567	121962220	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	121962220 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
914941954	134714259	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	134714259 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
915031695	56665240	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	56665240 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
916207874	126610576	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	126610576 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
916811554	850700286	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	850700286 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
916885006	40842	134904128	137001525	149876741	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	40842 - 134904128 - 137001525 - 149876741 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
918058087	112361640	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	112361640 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
919429212	825600959	976827451	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	825600959 - 976827451 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
919561240	34000	117588530	118157902	138451875	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	34000 - 117588530 - 118157902 - 138451875 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
919640803	104772829	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	104772829 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
920086561	120580691	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	120580691 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
920742541	141909531	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	141909531 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
921001426	119514305	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	119514305 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
921571759	128917057	129974070	707500338	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	128917057 - 129974070 - 707500338 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
921679236	158421612	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	158421612 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
921891841	138672405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	138672405 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
922773089	81667732	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	81667732 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
922783357	18717	109429102	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	18717 - 109429102 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
923039607	9382	136989762	961657632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9382 - 136989762 - 961657632 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
925164901	109876893	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	109876893 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
925622228	920400530	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	920400530 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
925827225	87532632	703602596	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	87532632 - 703602596 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
925889475	143142302	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	143142302 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
926420605	456	117154301	155398312	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	456 - 117154301 - 155398312 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
927255347	5329	105029301	105231083	120644816	958919376	962179219	963097201	963242018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5329 - 105029301 - 105231083 - 120644816 - 958919376 - 962179219 - 963097201 - 963242018 - nan - nan - nan - nan - nan - nan
927468544	57096967	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57096967 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
927809279	23515	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	23515 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
927809893	57482723	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57482723 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
927910029	134809861	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	134809861 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
928359867	699806946	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	699806946 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
928616626	841300455	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	841300455 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
929961934	103659070	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	103659070 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
930075680	22925	302604253	302604278	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	22925 - 302604253 - 302604278 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
930544034	111370877	131936934	137322704	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	111370877 - 131936934 - 137322704 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
930633486	189603528	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	189603528 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
930678503	62630666	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	62630666 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
930950845	2440	102747082	114398911	115420087	121256996	123992321	967825870	972080366	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2440 - 102747082 - 114398911 - 115420087 - 121256996 - 123992321 - 967825870 - 972080366 - nan - nan - nan - nan - nan - nan
931028465	134809157	990820589	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	134809157 - 990820589 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
931231901	163189007	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	163189007 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
931348004	132185113	919900733	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	132185113 - 919900733 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
931913514	188005467	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	188005467 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
932596429	143246948	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	143246948 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
933804785	57382274	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	57382274 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
933972187	11130	160682066	160682208	162420339	697501470	700301315	700301316	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	11130 - 160682066 - 160682208 - 162420339 - 697501470 - 700301315 - 700301316 - nan - nan - nan - nan - nan - nan - nan
934020745	108843349	112586734	458403267	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	108843349 - 112586734 - 458403267 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
934378301	32369	139644610	146272849	151542703	154705444	971559819	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	32369 - 139644610 - 146272849 - 151542703 - 154705444 - 971559819 - nan - nan - nan - nan - nan - nan - nan - nan
936619054	10527	151898904	154842148	985627823	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	10527 - 151898904 - 154842148 - 985627823 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
936756136	155674059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	155674059 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
936952042	918400596	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	918400596 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
937272460	96464599	143974999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	96464599 - 143974999 - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan - nan
